product_productId,review_score
B0002DIH82,5.0
B0002DIH9Q,4.0
B0002DIHEG,5.0
B0002DIHGO,4.0
B0002DIHNW,3.0
B0002DIHOQ,5.0
B0002DIHS2,3.0
B0002DIIBI,3.8545454545454545
B0002DIICW,4.344827586206897
B0002DIING,2.0
B0002DIISQ,4.0
B0002DIITK,2.6666666666666665
B0002DIIU4,1.0
B0002DIIUY,1.5
B0002DIIVI,5.0
B0002DIIVS,4.777777777777778
B0002DIJ4E,4.0
B0002DIJP8,5.0
B0002DIJT4,5.0
B0002DIJTY,4.5
B0002DIJVM,5.0
B0002DIK20,5.0
B0002DIK2A,4.4
B0002DIK34,4.4
B0002DIK9I,5.0
B0002DIKGQ,5.0
B0002DIKM0,5.0
B0002DIKMA,3.5
B0002DIKMU,4.0
B0002DIKN4,5.0
B0002DIKNO,5.0
B0002DIKOI,5.0
B0002DIKOS,5.0
B0002DIKPM,5.0
B0002DIKPW,5.0
B0002DIKQQ,3.25
B0002DIKS4,4.0
B0002DIKTI,5.0
B0002DIKV6,5.0
B0002DIKYI,3.0
B0002DIKZ2,5.0
B0002DIKZC,1.0
B0002DIKZW,4.5
B0002DIL6U,3.5
B0002DILB0,5.0
B0002DILK6,1.0
B0002DILQ0,3.0
B0002DILT2,4.5
B0002DILTM,5.0
B0002DILUQ,5.0
B0002DIM1O,5.0
B0002DIM3C,5.0
B0002DIM4G,5.0
B0002DIM8W,5.0
B0002DIM96,5.0
B0002DIM9G,4.363636363636363
B0002DIM9Q,1.0
B0002DIMFK,4.571428571428571
B0002DIMPA,4.0
B0002DIMR8,3.0
B0002DIMU0,5.0
B0002DIMY6,3.6666666666666665
B0002DINEU,5.0
B0002DINFE,5.0
B0002DINFY,5.0
B0002DINIQ,3.75
B0002DINJU,3.857142857142857
B0002DINPY,5.0
B0002DINRM,4.8
B0002DINS6,4.5
B0002DINXG,4.526315789473684
B0002DIO2G,3.3043478260869565
B0002DIO3A,4.125
B0002DIO4E,4.0
B0002DIO7Q,5.0
B0002DIO8A,4.0
B0002DIOCG,2.6
B0002DIODK,4.833333333333333
B0002DIOE4,5.0
B0002DIOGC,3.0
B0002DIONA,5.0
B0002DIOQM,5.0
B0002DIORG,5.0
B0002DIOS0,5.0
B0002DIOT4,4.0
B0002DIOVW,4.344827586206897
B0002DIP8Y,1.0
B0002DIPEI,4.0
B0002DIPGQ,4.285714285714286
B0002DIPHA,4.285714285714286
B0002DIPHK,4.333333333333333
B0002DIPIO,1.0
B0002DIPJ8,5.0
B0002DIPKW,5.0
B0002DIPQ6,5.0
B0002DIPRK,4.0
B0002DIPSO,4.515151515151516
B0002DIPTS,4.4
B0002DIPZM,4.0
B0002DIQ3I,3.75
B0002DIQ4C,3.727272727272727
B0002DIQD8,5.0
B0002DIQDS,3.0
B0002DIQEC,5.0
B0002DIQSI,3.3333333333333335
B0002DIQUQ,3.6666666666666665
B0002DIQXS,4.5
B0002DIR4G,3.0
B0002DIR50,5.0
B0002DIR5K,5.0
B0002DIR5U,4.5
B0002DIR64,4.666666666666667
B0002DIR8M,5.0
B0002DIR9G,4.0
B0002DIRAU,3.65
B0002DIRBY,4.3125
B0002DIRCS,3.4285714285714284
B0002DIRGY,4.25
B0002DIRLO,4.0
B0002DIRMI,5.0
B0002DIRN2,3.0
B0002DIRO6,4.7894736842105265
B0002DIROQ,4.875
B0002DIRP0,2.875
B0002DIRPU,3.566371681415929
B0002DIRQO,3.25
B0002DIRRI,3.8
B0002DIRRS,3.0
B0002DIRS2,5.0
B0002DIRSC,3.8
B0002DIRSW,5.0
B0002DIRV4,2.0
B0002DIRW8,2.2857142857142856
B0002DIRWS,4.2105263157894735
B0002DIRX2,4.75
B0002DIRYG,4.303921568627451
B0002DIRYQ,4.0
B0002DIRZK,5.0
B0002DIS1I,4.547169811320755
B0002DIS36,4.0
B0002DIS3G,3.4
B0002DIS40,2.6666666666666665
B0002DIS4K,4.333333333333333
B0002DIS6I,4.0625
B0002DIS6S,3.75
B0002DIS7C,3.5
B0002DIS7W,5.0
B0002DIS8G,5.0
B0002DIS90,4.6
B0002DIS9K,4.0
B0002DISA4,4.333333333333333
B0002DISAE,4.5
B0002DISAO,5.0
B0002DISBI,5.0
B0002DISC2,4.5
B0002DISFY,2.5
B0002DISI6,4.121212121212121
B0002DISJ0,3.3333333333333335
B0002DISJU,5.0
B0002DISKY,2.0
B0002DISLI,4.285714285714286
B0002DISM2,3.4
B0002DISMM,1.0
B0002DISN6,1.2142857142857142
B0002DISNQ,2.0
B0002DISTA,2.6
B0002DIT08,5.0
B0002DIT1M,3.0
B0002DIT2G,5.0
B0002DIT8K,5.0
B0002DITB2,4.476190476190476
B0002DITBW,5.0
B0002DITC6,4.25
B0002DITJO,4.578947368421052
B0002DITS0,4.0
B0002DIU2K,3.0
B0002DIU98,5.0
B0002DIUHK,4.0
B0002DIUIE,5.0
B0002DIUMU,5.0
B0002DIUOI,5.0
B0002DIUQ6,3.0
B0002DIUVQ,2.857142857142857
B0002DIUYI,1.0
B0002DIV7O,5.0
B0002DIVA6,2.0
B0002DIVKG,3.0
B0002DIW8C,3.25
B0002DIW96,1.0
B0002DIWBE,4.0
B0002DIWMS,3.75
B0002DIWP0,2.0
B0002DIWTG,5.0
B0002DIWUU,4.0
B0002DIWVO,3.5
B0002DIWWS,4.4
B0002DIWYQ,3.75
B0002DIX1I,1.0
B0002DIX2M,4.0
B0002DIX36,2.0
B0002DIX40,3.4705882352941178
B0002DIX4A,5.0
B0002DIX5O,4.285714285714286
B0002DIXGI,3.0
B0002DIXH2,3.0
B0002DIXKE,2.0
B0002DIXLI,5.0
B0002DIXM2,1.5
B0002DIXN6,4.333333333333333
B0002DIXRC,1.0
B0002DIXUO,2.111111111111111
B0002DIXVI,2.3333333333333335
B0002DIY1W,2.857142857142857
B0002DIY4E,4.0
B0002DIY7G,3.0
B0002DIY80,2.5
B0002DIY8K,3.6666666666666665
B0002DIY94,3.6666666666666665
B0002DIY9Y,4.666666666666667
B0002DIYAS,4.666666666666667
B0002DIYBC,3.0
B0002DIYKS,4.25
B0002DIYNK,3.0
B0002DIYNU,5.0
B0002DIYQ2,3.6666666666666665
B0002DIYT4,4.0
B0002DIYTO,3.2857142857142856
B0002DIYUI,3.5
B0002DIYVC,4.166666666666667
B0002DIYW6,4.5
B0002DIZ3O,5.0
B0002DIZ52,4.666666666666667
B0002DIZ6G,4.0
B0002DIZ84,5.0
B0002DIZD4,3.0
B0002DIZE8,4.5
B0002DIZF2,3.0
B0002DIZIY,5.0
B0002DIZKC,3.8333333333333335
B0002DIZMU,4.0
B0002DIZT8,3.6666666666666665
B0002DIZUM,2.7
B0002DIZVQ,4.0
B0002DIZW0,3.0
B0002DJ092,3.0
B0002DJ0AQ,4.5
B0002DJ0B0,4.5
B0002DJ0M4,1.0
B0002DJ0NI,3.0
B0002DJ0OW,4.75
B0002DJ0PG,4.75
B0002DJ0QA,2.1
B0002DJ0R4,1.0
B0002DJ0RE,3.0
B0002DJ0RO,5.0
B0002DJ0RY,3.0
B0002DJ0S8,1.3333333333333333
B0002DJ0SI,5.0
B0002DJ0T2,5.0
B0002DJ0W4,5.0
B0002DJ0Y2,5.0
B0002DJ164,3.6666666666666665
B0002DJ1DM,2.0
B0002DJ1S2,5.0
B0002DJ1YG,5.0
B0002DJ24K,2.0
B0002DJ26I,4.0
B0002DJ28G,3.6904761904761907
B0002DJ290,4.269230769230769
B0002DJ29A,4.54
B0002DJ29U,4.44
B0002DJ2IG,1.0
B0002DJ2JK,5.0
B0002DJ2K4,5.0
B0002DJ2MW,5.0
B0002DJ2NG,5.0
B0002DJ31M,5.0
B0002DJ34Y,4.241379310344827
B0002DJ35S,5.0
B0002DJ37Q,5.0
B0002DJ38K,5.0
B0002DJ3MQ,5.0
B0002DJ3QW,4.5
B0002DJ416,3.4285714285714284
B0002DJ45W,5.0
B0002DJ4OS,4.5
B0002DJ4P2,4.64
B0002DJ4PM,3.9285714285714284
B0002DJ4Q6,4.5
B0002DJ4RA,4.333333333333333
B0002DJ4RU,3.8684210526315788
B0002DJ4SE,3.076923076923077
B0002DJ4SO,2.8405797101449277
B0002DJ4SY,3.5714285714285716
B0002DJ4T8,2.8181818181818183
B0002DJ4U2,3.0
B0002DJ51K,5.0
B0002DJ5OM,5.0
B0002DJ5YM,2.0
B0002DJ6M8,1.0
B0002DJ6SW,3.0
B0002DJ6XW,3.9375
B0002DJ75O,3.6666666666666665
B0002DJ79A,3.6
B0002DJ7AO,4.571428571428571
B0002DJ7BS,1.6666666666666667
B0002DJ7DQ,5.0
B0002DJ7Y0,5.0
B0002DJ812,4.277777777777778
B0002DJ934,5.0
B0002DJ94I,5.0
B0002DJ9AC,3.7
B0002DJ9FC,5.0
B0002DJ9G6,2.0
B0002DJ9M0,4.2
B0002DJ9NY,4.475409836065574
B0002DJ9T8,3.5
B0002DJAD8,1.0
B0002DJAJC,5.0
B0002DJAXI,3.5
B0002DJAY2,1.0
B0002DJAZQ,5.0
B0002DJB0A,5.0
B0002DJBAA,3.0
B0002DJBIM,5.0
B0002DJCF4,4.4
B0002DJCFY,4.4
B0002DJCM2,5.0
B0002DJCNG,4.0
B0002DJCV8,1.7894736842105263
B0002DJD30,5.0
B0002DJD58,4.75
B0002DJDIU,4.4
B0002DJDKI,5.0
B0002DJDLM,4.2727272727272725
B0002DJDLW,4.5
B0002DJDMG,4.461538461538462
B0002DJDPI,4.0
B0002DJDYY,4.5
B0002DJE02,3.0
B0002DJE52,2.3333333333333335
B0002DJE5W,1.8571428571428572
B0002DJEKC,4.0
B0002DJEM0,5.0
B0002DJEN4,2.0
B0002DJEPM,5.0
B0002DJEWA,4.5
B0002DJEXO,4.2
B0002DJEYI,3.0
B0002DJF3S,5.0
B0002DJF4C,3.0
B0002DJF56,5.0
B0002DJFL0,3.5
B0002DJFM4,3.5
B0002DJFTW,4.5
B0002DJFUQ,5.0
B0002DJFWO,5.0
B0002DJG0U,4.119047619047619
B0002DJG1Y,3.4545454545454546
B0002DJG2I,3.0
B0002DJG32,3.5
B0002DJG3C,3.2
B0002DJGAU,5.0
B0002DJGCS,1.7894736842105263
B0002DJGEG,4.0
B0002DJGH8,2.0
B0002DJGSW,4.6875
B0002DJGUU,3.4074074074074074
B0002DJH18,4.0
B0002DJH1I,5.0
B0002DJH1S,5.0
B0002DJHFE,2.8
B0002DJHH2,1.0
B0002DJHXG,2.0
B0002DJHY0,4.5
B0002DJHYU,2.3333333333333335
B0002DJI08,1.0
B0002DJIQW,4.428571428571429
B0002DJJ6G,3.4444444444444446
B0002DJJDO,4.5
B0002DJJFW,1.0
B0002DJJNY,5.0
B0002DJK4W,4.0
B0002DJK74,3.5
B0002DJKJ2,3.0
B0002DJKJM,3.0
B0002DJKW4,3.0
B0002DJKWE,3.0
B0002DJKXI,5.0
B0002DJL0K,4.5
B0002DJL1E,5.0
B0002DJL5K,2.0
B0002DJLFK,4.238095238095238
B0002DJLH8,4.0
B0002DJLK0,1.0
B0002DJLSW,2.0
B0002DJLV4,1.0
B0002DJLWS,5.0
B0002DJLYQ,5.0
B0002DJM04,3.142857142857143
B0002DJM18,4.6
B0002DJM2M,1.0
B0002DJM36,3.625
B0002DJM40,4.25
B0002DJMAE,5.0
B0002DJMBS,4.5
B0002DJME0,5.0
B0002DJMEA,3.0
B0002DJMGI,3.0
B0002DJMIG,5.0
B0002DJMJK,5.0
B0002DJMU4,3.5
B0002DJMW2,5.0
B0002DJMWW,5.0
B0002DJMXG,5.0
B0002DJN2G,3.6666666666666665
B0002DJN30,5.0
B0002DJN62,2.8
B0002DJN76,5.0
B0002DJNGM,3.0
B0002DJNI0,4.2
B0002DJNIK,2.0
B0002DJNIU,4.5
B0002DJNJ4,5.0
B0002DJNJE,4.0
B0002DJNJO,4.0
B0002DJNJY,4.0
B0002DJNK8,4.5
B0002DJNN0,4.5
B0002DJNNA,4.578947368421052
B0002DJO0W,5.0
B0002DJO3Y,4.0
B0002DJODE,5.0
B0002DJOES,4.6
B0002DJOGQ,5.0
B0002DJOMA,4.571428571428571
B0002DJOMU,5.0
B0002DJON4,4.7894736842105265
B0002DJOV6,1.0
B0002DJP4W,1.0
B0002DJPQK,4.0
B0002DJQ5K,5.0
B0002DJRFO,4.0
B0002DJRKO,5.0
B0002DJRLS,5.0
B0002DJRMC,3.5
B0002DJRMM,5.0
B0002DJRMW,3.3333333333333335
B0002DJRSQ,3.0
B0002DJRUO,2.0
B0002DJRW2,5.0
B0002DJT7K,5.0
B0002DJT9S,3.7796610169491527
B0002DJTAM,4.5
B0002DJTAW,3.0
B0002DJTCA,4.333333333333333
B0002DJTCK,4.0
B0002DJTD4,3.8333333333333335
B0002DJTDE,4.555555555555555
B0002DJTYS,5.0
B0002DJTZW,5.0
B0002DJU06,4.722222222222222
B0002DJU0G,3.5714285714285716
B0002DJU9M,5.0
B0002DJUCE,3.0
B0002DJUP6,5.0
B0002DJURE,3.6
B0002DJUXS,3.4
B0002DJUYC,3.2
B0002DJUYM,5.0
B0002DJV0U,4.0
B0002DJV28,5.0
B0002DJV3M,4.0
B0002DJVAA,4.5
B0002DJVAU,3.8823529411764706
B0002DJVBO,3.8823529411764706
B0002DJVCI,3.8823529411764706
B0002DJVM8,4.5
B0002DJVPU,3.5
B0002DJVQY,4.125
B0002DJVS2,5.0
B0002DJVTQ,4.0
B0002DJVUK,3.857142857142857
B0002DJVVE,4.333333333333333
B0002DJVW8,4.25
B0002DJVX2,5.0
B0002DJVXW,4.222222222222222
B0002DJVZU,5.0
B0002DJW0O,4.222222222222222
B0002DJW1I,4.375
B0002DJW22,2.0
B0002DJW36,3.6666666666666665
B0002DJW3Q,3.2142857142857144
B0002DJW4U,4.388888888888889
B0002DJW6I,5.0
B0002DJWB8,3.6666666666666665
B0002DJWHW,4.0
B0002DJWIQ,4.583333333333333
B0002DJWJA,3.8333333333333335
B0002DJWK4,2.0
B0002DJWKY,5.0
B0002DJWLI,4.666666666666667
B0002DJWP4,3.8333333333333335
B0002DJWQI,3.8
B0002DJWR2,4.0
B0002DJWT0,4.777777777777778
B0002DJWUY,3.5
B0002DJWVS,3.0625
B0002DJWWM,3.45
B0002DJX26,4.0
B0002DJX44,3.8764044943820224
B0002DJX62,4.0
B0002DJX6W,3.6666666666666665
B0002DJX7G,4.666666666666667
B0002DJX8A,4.371428571428571
B0002DJXAI,3.3333333333333335
B0002DJXDA,1.0
B0002DJXDU,2.5714285714285716
B0002DJXEE,1.0
B0002DJXEY,3.5454545454545454
B0002DJXFI,2.88
B0002DJXGC,4.135135135135135
B0002DJXGM,4.0
B0002DJXGW,3.528735632183908
B0002DJXHG,4.125
B0002DJXIA,4.230769230769231
B0002DJXJ4,3.75
B0002DJXJE,3.806122448979592
B0002DJXM6,5.0
B0002DJXP8,3.142857142857143
B0002DJXQ2,2.3
B0002DJXQW,3.0
B0002DJXS0,3.6666666666666665
B0002DJXSU,4.0
B0002DJXT4,4.057553956834532
B0002DJXTO,2.5384615384615383
B0002DJXUI,4.0
B0002DJXYY,3.0
B0002DJXZI,3.5
B0002DJY2U,2.0
B0002DJY3Y,4.0
B0002DJYC0,4.0
B0002DJYFC,3.6666666666666665
B0002DJYT8,1.0
B0002DJYVG,4.5
B0002DJZTM,5.0
B0002DJZUG,5.0
B0002DJZV0,3.9473684210526314
B0002DJZVU,1.0
B0002DJZXI,5.0
B0002DK00K,5.0
B0002DK08C,5.0
B0002DK096,4.625
B0002DK09G,4.4
B0002DK0A0,4.75
B0002DK0AK,4.421052631578948
B0002DK0DW,3.272727272727273
B0002DK0TQ,5.0
B0002DK0ZU,4.0
B0002DK1DG,4.2
B0002DK1E0,4.5
B0002DK26C,3.9529147982062782
B0002DK27Q,5.0
B0002DK29E,4.428571428571429
B0002DK2CG,4.7
B0002DK2DU,4.165652951699463
B0002DK2EE,5.0
B0002DK2EY,5.0
B0002DK2LW,3.3333333333333335
B0002DK2QM,5.0
B0002DK2QW,5.0
B0002DK2SK,3.0
B0002DK2X0,5.0
B0002DK3AW,3.8333333333333335
B0002DK3D4,2.0
B0002DK3PM,5.0
B0002DK3X4,3.6666666666666665
B0002DK46U,3.5
B0002DK474,3.5
B0002DK47Y,3.0
B0002DK488,3.0
B0002DK48S,4.333333333333333
B0002DK492,4.2
B0002DK49M,4.5
B0002DK49W,4.5
B0002DK4A6,4.5
B0002DK4AG,4.588235294117647
B0002DK4AQ,3.0
B0002DK4BU,3.5
B0002DK4D8,4.366666666666666
B0002DK4GK,1.0
B0002DK4H4,4.0
B0002DK4IS,4.136363636363637
B0002DK4K6,3.5
B0002DK4KQ,5.0
B0002DK4LA,4.333333333333333
B0002DK4LU,4.0
B0002DK4M4,4.0
B0002DK4MO,5.0
B0002DK4PQ,4.0
B0002DK4Q0,4.666666666666667
B0002DK4QA,4.0
B0002DK4SS,2.0
B0002DK4TM,4.5
B0002DK4VK,3.8333333333333335
B0002DK4VU,5.0
B0002DK4WE,3.823529411764706
B0002DK4WO,3.0
B0002DK4WY,3.6666666666666665
B0002DK4YC,3.5
B0002DK4YM,3.5
B0002DK4Z6,3.0
B0002DK4ZQ,5.0
B0002DK500,5.0
B0002DK50K,2.6666666666666665
B0002DK50U,1.0
B0002DK514,4.0
B0002DK51E,4.666666666666667
B0002DK5AK,3.0
B0002DK5B4,5.0
B0002DK5KA,5.0
B0002DK5M8,3.8
B0002DK5MI,5.0
B0002DK5P0,1.0
B0002DK5QY,4.666666666666667
B0002DK5VO,3.0
B0002DK5WS,1.0
B0002DK5XM,4.666666666666667
B0002DK60E,3.7884615384615383
B0002DK6D6,4.586206896551724
B0002DK6EU,3.5384615384615383
B0002DK6FE,4.0
B0002DK6FO,4.0
B0002DK6FY,4.5
B0002DK6GI,2.0
B0002DK6GS,1.5
B0002DK6HM,4.25
B0002DK6JA,3.466666666666667
B0002DK6K4,4.0
B0002DK6LI,5.0
B0002DK6M2,1.0
B0002DK6OU,3.0
B0002DK6P4,4.125
B0002DK6VS,5.0
B0002DK6WC,3.625
B0002DK6XG,5.0
B0002DK7AS,2.4285714285714284
B0002DK7DU,5.0
B0002DK7LC,2.511111111111111
B0002DK7NA,3.8
B0002DK7NK,1.0
B0002DK7NU,3.0
B0002DK7PS,4.333333333333333
B0002DK7WQ,5.0
B0002DK8KM,5.0
B0002DK8N4,4.0
B0002DK8OI,4.1
B0002DK8OS,3.0
B0002DK8P2,2.3181818181818183
B0002DK8PW,4.206896551724138
B0002DK8Q6,4.206896551724138
B0002DK8ZM,1.0
B0002DK8ZW,4.25
B0002DK91K,4.116666666666666
B0002DK992,4.25
B0002DK99M,4.25
B0002DK9CO,4.75
B0002DK9D8,1.0
B0002DK9DI,3.5833333333333335
B0002DK9LA,3.9240506329113924
B0002DK9QK,5.0
B0002DK9RO,5.0
B0002DKA78,5.0
B0002DKABE,5.0
B0002DKACS,1.0
B0002DKAKA,3.0
B0002DKAL4,5.0
B0002DKANM,3.0
B0002DKAU0,4.625
B0002DKAX2,1.0
B0002DKB6S,4.285714285714286
B0002DKB7M,3.8
B0002DKB9K,4.5
B0002DKBDG,3.5
B0002DKBDQ,5.0
B0002DKBEA,5.0
B0002DKBGI,4.3
B0002DKBGS,5.0
B0002DKC1W,3.0
B0002DKC2Q,1.0
B0002DKC8K,4.4
B0002DKCAS,5.0
B0002DKDB6,5.0
B0002DKDCK,4.0
B0002DKDJI,4.333333333333333
B0002DQTB4,5.0
B0002DQTDM,5.0
B0002DQTEQ,5.0
B0002DQTPU,5.0
B0002DQUDG,4.125
B0002DQUDQ,2.0
B0002DQUE0,5.0
B0002DRJ4U,3.0
B0002DRJ5Y,5.0
B0002DRJ8G,2.0
B0002DRJD6,3.875
B0002DRJDG,4.357142857142857
B0002DRJDQ,4.888888888888889
B0002DRJEK,5.0
B0002DRJRC,2.5714285714285716
B0002E34V6,5.0
B0002E7ILS,4.333333333333333
B0002E7IRW,4.636363636363637
B0002E7IT0,5.0
B0002E7ITK,4.6
B0002E7IU4,5.0
B0002E7IV8,5.0
B0002E7IVS,4.666666666666667
B0002E7IW2,5.0
B0002E7IWM,4.5
B0002E7J8K,4.0
B0002E7J94,5.0
B0002E7JB2,2.0
B0002E7JBW,5.0
B0002E7JC6,5.0
B0002E7JD0,3.8
B0002E7JEO,5.0
B0002E7JG2,4.8
B0002E7JGW,4.333333333333333
B0002E7JI0,5.0
B0002E7JPS,5.0
B0002E7JQW,4.0
B0002E7JSA,5.0
B0002E7JSK,5.0
B0002E7K20,4.75
B0002E7K3O,5.0
B0002E7K52,5.0
B0002E7K5W,3.6666666666666665
B0002E7K84,3.5
B0002E7K8O,1.0
B0002E7K9S,4.666666666666667
B0002E7KAM,5.0
B0002E7KBQ,5.0
B0002E7KD4,5.0
B0002E7KDO,5.0
B0002E7KEI,5.0
B0002E7KSO,5.0
B0002E7KT8,5.0
B0002E7KUC,5.0
B0002EOJLA,4.0
B0002EOJM4,4.5
B0002EOJPQ,5.0
B0002EOJYM,5.0
B0002EOK0A,5.0
B0002EOK3M,4.5
B0002EOK50,5.0
B0002EOKD2,5.0
B0002EOVOK,3.6666666666666665
B0002EOVPY,4.5
B0002EOVSQ,1.0
B0002EOW30,3.0
B0002EOW3U,4.5
B0002EOW4E,4.526315789473684
B0002EOW9O,4.54054054054054
B0002ER3SQ,4.6
B0002EWNL8,5.0
B0002EWOVW,5.0
B0002EWPXO,4.666666666666667
B0002EZIS8,5.0
B0002EZISI,4.0
B0002EZJRI,5.0
B0002F9LVC,5.0
B0002F9LW6,2.75
B0002FI1IQ,3.0
B0002FNMIU,4.666666666666667
B0002FP1W0,4.522222222222222
B0002FP1WA,2.0
B0002FP1WK,2.0
B0002FP1WU,4.666666666666667
B0002FP2VK,3.0
B0002FP2YW,4.0
B0002FP30U,4.0
B0002FP31E,3.0
B0002FP31Y,3.272727272727273
B0002FP328,2.4444444444444446
B0002FP32I,3.0
B0002FP32S,3.2
B0002FP33C,4.333333333333333
B0002FP33M,1.0
B0002FP33W,3.4
B0002FP34G,5.0
B0002FP3BO,4.0
B0002FP3BY,3.0
B0002FP3GE,5.0
B0002FP3NM,5.0
B0002FP3S2,5.0
B0002FP3SM,4.666666666666667
B0002FP3SW,5.0
B0002FP3T6,5.0
B0002FP3U0,5.0
B0002FP3UU,3.6666666666666665
B0002FP3VE,2.0
B0002FP3VO,5.0
B0002FP3VY,5.0
B0002FP3X2,4.714285714285714
B0002FP3XC,5.0
B0002FP3Y6,5.0
B0002FP3YQ,3.0
B0002FP3Z0,3.5
B0002FP40O,4.8
B0002FP41I,4.8
B0002FP440,4.142857142857143
B0002FP44A,4.285714285714286
B0002FP44K,5.0
B0002FP44U,5.0
B0002FP45E,3.5555555555555554
B0002FP46I,5.0
B0002FP46S,5.0
B0002G71VI,4.0
B0002G7SR0,4.666666666666667
B0002G7SRA,5.0
B0002G7ZQ4,3.5
B0002G7ZQE,3.857142857142857
B0002G7ZQO,4.590909090909091
B0002G7ZQY,4.4
B0002GINCE,5.0
B0002GLYES,4.6
B0002GLYFM,5.0
B0002GLYH0,4.666666666666667
B0002GLYHU,5.0
B0002GTRWE,1.0
B0002GTSHS,4.0
B0002GVC18,4.6521739130434785
B0002H3NPK,5.0
B0002H3NXC,4.714285714285714
B0002H3NZU,5.0
B0002H3O8Q,4.714285714285714
B0002H3OLS,3.0
B0002H3OM2,5.0
B0002H3OTA,3.6153846153846154
B0002H3OTK,3.6153846153846154
B0002H3OWC,3.5
B0002H3OYA,4.76
B0002H3P94,3.8823529411764706
B0002H3P9E,2.0
B0002H3PB2,2.8421052631578947
B0002H3PHG,2.0
B0002H3PIA,3.5
B0002H3PK8,4.458333333333333
B0002H3Q7K,4.666666666666667
B0002H3QCK,1.0
B0002H3QGG,5.0
B0002H3QLG,4.714285714285714
B0002H3QLQ,4.75
B0002H3QMU,4.75
B0002H3QO8,2.6666666666666665
B0002H3QX4,4.166666666666667
B0002H3R2O,2.0
B0002H3RBU,4.461538461538462
B0002H3RCY,5.0
B0002H3RFQ,4.7272727272727275
B0002H3RIS,3.2
B0002H3RLU,4.4772727272727275
B0002H3RNI,5.0
B0002H3RPQ,5.0
B0002H3RQA,3.5
B0002H3RRO,5.0
B0002H3RRY,5.0
B0002H3RS8,3.0
B0002H3RSI,5.0
B0002H3RSS,2.0
B0002H3S0K,4.352941176470588
B0002H3S1O,4.352941176470588
B0002H3S3C,4.352941176470588
B0002H3S4G,3.909090909090909
B0002H3S5U,4.473880597014926
B0002H3SCI,3.0068965517241377
B0002H3SDM,5.0
B0002H3SEG,5.0
B0002H3SEQ,4.4
B0002H3T2W,4.6909090909090905
B0002H3T3G,5.0
B0002H3T4A,4.428571428571429
B0002H3TAO,4.666666666666667
B0002H3TBI,4.75
B0002H3TDG,5.0
B0002H3TEK,4.375
B0002H3TJ0,5.0
B0002H3TJA,5.0
B0002H3U1W,3.0
B0002H3U3U,3.0
B0002H3U4Y,3.0
B0002H3UD0,2.0
B0002H3UFI,3.6666666666666665
B0002H3UG2,4.0
B0002H3UGM,4.0
B0002H3UGW,4.0
B0002H3UT4,2.6666666666666665
B0002H3V52,5.0
B0002H3V5C,3.4210526315789473
B0002H3V5M,4.333333333333333
B0002H3V5W,3.6470588235294117
B0002H3VAC,3.75
B0002H3VPW,5.0
B0002H3VRU,4.0
B0002H3VS4,4.75
B0002H3VSE,2.0
B0002H3VSO,1.0
B0002H3W6U,4.0
B0002H3WL0,5.0
B0002H3WMY,5.0
B0002H3X0A,5.0
B0002H3XIM,5.0
B0002H3XK0,4.5
B0002H3XQE,4.833333333333333
B0002H3XQY,5.0
B0002H3XVY,4.166666666666667
B0002H3XWI,5.0
B0002H3Y0Y,4.166666666666667
B0002H3Y86,4.275862068965517
B0002H3YIG,5.0
B0002H3YJ0,2.0
B0002H3YJK,2.0
B0002H3Z8A,1.0
B0002H3Z8U,1.0
B0002H3ZDA,4.0
B0002H3ZK8,3.1666666666666665
B0002H3ZOE,3.5
B0002H3ZOY,4.666666666666667
B0002H3ZQC,3.75
B0002H3ZQW,4.333333333333333
B0002H3ZRG,5.0
B0002H3ZS0,4.666666666666667
B0002H3ZSK,4.0
B0002H3ZTO,4.285714285714286
B0002H3ZU8,5.0
B0002H3ZV2,5.0
B0002H405C,3.8
B0002H407A,4.6
B0002H407K,4.6
B0002H407U,4.0
B0002H409I,5.0
B0002H40CK,3.272727272727273
B0002H40DO,2.6666666666666665
B0002H40QG,3.6666666666666665
B0002H46SS,5.0
B0002HBKG4,1.0
B0002HBKHS,5.0
B0002HBKKA,5.0
B0002HBKKK,5.0
B0002HBKKU,4.6
B0002HBKL4,4.0
B0002HBKLO,4.7
B0002HBKN2,1.0
B0002HBKNW,5.0
B0002HBKOG,3.75
B0002HBKP0,5.0
B0002HBKQO,5.0
B0002HBKRI,5.0
B0002HBKT6,5.0
B0002HBKV4,5.0
B0002HBL1S,5.0
B0002HBL54,5.0
B0002HBL5O,5.0
B0002HBL5Y,5.0
B0002HBL6S,5.0
B0002HBLIQ,4.0
B0002HBLK4,4.1875
B0002HBLKE,4.216216216216216
B0002HBLKO,2.7
B0002HBLMW,4.0
B0002HBLTA,5.0
B0002HBLVI,4.0
B0002HBLVS,4.444444444444445
B0002HBMEO,5.0
B0002HBMYY,4.125
B0002HBMZI,4.230769230769231
B0002HBN0M,4.777777777777778
B0002HBN16,4.0256410256410255
B0002HBNCK,3.135135135135135
B0002HBNCU,4.0
B0002HBNEI,4.2
B0002HBNT8,5.0
B0002HBNW0,4.354838709677419
B0002HBNWA,4.492063492063492
B0002HBNWU,4.0
B0002HBNXO,5.0
B0002HBNXY,5.0
B0002HBNYS,4.2
B0002HBNZM,3.5
B0002HBO0Q,4.5
B0002HBO10,3.0
B0002HBO6K,4.68
